frame,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,x_m,y_m,team_id,homography_ok,kp_used,inlier_ratio,reproj_err,detector_ran,homography_state,ball_interpolated,pass_id,pass_role,pass_phase,departure_time,arrival_time,duration_s,outcome,notes,ball_source
785,8,8,2,0.9374164342880248,1070.6688232421875,815.1040649414062,1110.992919921875,935.0864868164062,6026.2314453125,6286.666015625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,9,9,2,0.8878573775291443,1141.4813232421875,413.0661010742188,1172.8280029296875,460.6858520507813,6147.52734375,2875.960693359375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,10,10,2,0.9263946413993835,362.0975646972656,528.93408203125,382.6031188964844,605.8070678710938,4348.189453125,4775.61767578125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,11,11,2,0.877845823764801,1067.17578125,380.05511474609375,1084.133544921875,433.4060363769531,5895.17626953125,2437.0224609375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,15,15,2,0.9140523076057434,825.8389892578125,396.943115234375,847.3221435546875,450.04681396484375,5158.3916015625,2777.52490234375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,16,16,2,0.901183009147644,406.9966125488281,450.0359497070313,429.59619140625,512.6672973632812,4102.73779296875,3800.408203125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,18,18,2,0.9283108115196228,679.7592163085938,473.9670104980469,708.0125122070312,540.0751342773438,4965.28173828125,4040.159423828125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,21,19,2,0.9415846467018129,1668.6309814453125,511.40618896484375,1716.376953125,584.9473876953125,7279.95947265625,4207.34619140625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,23,20,2,0.9211448431015016,1669.93017578125,447.9887390136719,1695.9251708984375,511.98681640625,7439.79833984375,3451.607666015625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,25,23,2,0.92031329870224,1540.224609375,379.240478515625,1567.06201171875,433.9130554199219,7338.2744140625,2355.480224609375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,26,24,2,0.931249499320984,1703.926513671875,573.9956665039062,1730.9183349609375,654.9899291992188,7190.8720703125,4760.423828125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
785,2003,1,3,0.8261799812316895,939.7958984375,400.9851379394531,965.1834106445312,456.9682312011719,5534.142578125,2864.230712890625,-1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,-1,-1,0,1.0,144.8687452452583,552.4895767390124,177.8687452452583,585.4895767390124,,,-1,True,6,1.0,0.0,1,ok,1,1.0,,in_flight,25.667,27.033,1.367,complete,,spline
786,2,2,1,0.9084205627441406,1036.6595458984375,345.9933776855469,1055.3785400390625,395.9313659667969,5780.76220703125,1691.671142578125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,1,1,2,0.911828637123108,1380.953369140625,450.0243835449219,1397.0447998046875,512.988037109375,6728.56494140625,3535.106689453125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,3,3,2,0.9339717030525208,1054.7353515625,463.0185546875,1089.0374755859375,520.89794921875,5926.8818359375,3713.648681640625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,4,4,2,0.9321320652961732,1025.1390380859375,649.34912109375,1055.0250244140625,743.0916137695312,5919.63623046875,5492.79296875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,5,5,2,0.9074466824531556,618.3468017578125,408.1454162597656,648.8496704101562,454.9954528808594,4528.00732421875,2909.52783203125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,6,6,2,0.9494282603263856,956.5480346679688,831.341796875,1021.602294921875,946.199951171875,5886.83056640625,6346.42236328125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,7,7,2,0.8955362439155579,1059.930419921875,540.8701171875,1101.775146484375,634.0379638671875,5974.24560546875,4783.5419921875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,8,8,2,0.935921549797058,1071.296142578125,814.3697509765625,1111.31298828125,935.0963134765624,6022.4892578125,6283.576171875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,9,9,2,0.8880789279937744,1139.97998046875,413.8456726074219,1171.406982421875,460.2761535644531,6150.13330078125,2869.92578125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,10,10,2,0.9278181195259094,362.0607604980469,528.9462890625,382.7881164550781,605.8876342773438,4354.064453125,4778.58984375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,11,11,2,0.8729682564735413,1066.944580078125,380.0541076660156,1083.888916015625,433.8137512207031,5903.828125,2444.7236328125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,15,15,2,0.90805846452713,826.1436157226562,397.0260620117188,847.9625854492188,450.0332336425781,5170.17724609375,2777.860107421875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,16,16,2,0.9036077260971068,406.1287231445313,450.0321350097656,428.9380187988281,512.2272338867188,4107.3037109375,3797.331298828125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,18,18,2,0.9299254417419434,683.0791015625,473.9595336914063,708.2800903320312,539.9678344726562,4976.361328125,4039.473388671875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,21,19,2,0.9376994967460632,1670.9364013671875,511.1328125,1717.8758544921875,584.945556640625,7280.380859375,4203.916015625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,23,20,2,0.9223722815513612,1669.9814453125,447.98583984375,1695.3175048828125,511.987548828125,7437.4111328125,3449.859130859375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,25,23,2,0.9176023602485656,1539.814697265625,379.0768737792969,1566.8406982421875,433.9990234375,7339.87890625,2356.942138671875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,26,24,2,0.9301753640174866,1703.96875,574.0062866210938,1730.31591796875,654.9979858398438,7185.42724609375,4756.82470703125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
786,2003,1,3,0.872481644153595,939.8003540039062,401.6502380371094,967.5942993164062,456.9289855957031,5546.7548828125,2863.749755859375,-1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,-1,-1,0,1.0,316.2632900707415,530.5483524936928,349.2632900707415,563.5483524936928,,,-1,True,6,1.0,0.0,1,ok,1,1.0,,in_flight,25.667,27.033,1.367,complete,,spline
787,2,2,1,0.9129420518875122,1036.908447265625,346.02618408203125,1055.7908935546875,395.29437255859375,5781.6865234375,1675.3800048828125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,1,1,2,0.9077708721160888,1380.2664794921875,450.0510559082031,1396.92822265625,513.0045776367188,6727.69580078125,3525.26123046875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,3,3,2,0.9300158619880676,1057.604736328125,463.0033874511719,1089.8245849609375,520.9898681640625,5933.857421875,3701.8388671875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,4,4,2,0.9365047216415404,1025.786865234375,648.96142578125,1055.0216064453125,742.15185546875,5924.056640625,5457.69775390625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,5,5,2,0.8987551927566528,623.2077026367188,408.9311828613281,649.4644775390625,454.9810180664063,4541.8505859375,2900.318603515625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,6,6,2,0.9383410811424256,958.5807495117188,832.6968383789062,1026.78564453125,951.6448364257812,5897.8984375,6321.13330078125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,7,7,2,0.9157891869544984,1062.4947509765625,540.630615234375,1102.9520263671875,633.4666748046875,5981.1064453125,4756.73291015625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,8,8,2,0.9358001351356506,1072.137451171875,814.085693359375,1112.04833984375,933.7610473632812,6027.70166015625,6238.91552734375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,9,9,2,0.872518002986908,1138.1446533203125,414.8074035644531,1168.93310546875,460.1311340332031,6144.93603515625,2861.55712890625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,10,10,2,0.9261296391487122,362.0784606933594,528.96044921875,382.2346496582031,605.9242553710938,4364.5634765625,4754.4716796875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,11,11,2,0.8731279373168945,1066.8609619140625,380.73187255859375,1083.8035888671875,433.3218994140625,5904.369140625,2431.256103515625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,15,15,2,0.9059141874313354,826.9057006835938,397.733154296875,848.18603515625,450.7039184570313,5176.26123046875,2781.95654296875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,16,16,2,0.8896795511245728,405.19866943359375,450.039794921875,428.75299072265625,512.0679931640625,4114.109375,3780.202392578125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,18,18,2,0.924975574016571,686.3140258789062,473.9720153808594,709.0379028320312,539.9418334960938,4987.66162109375,4022.30615234375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,21,19,2,0.935929536819458,1677.648681640625,511.0486755371094,1719.655029296875,584.30029296875,7289.08154296875,4182.47509765625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,23,20,2,0.9214954376220704,1669.281982421875,448.0073547363281,1695.7021484375,512.006103515625,7435.8818359375,3441.3447265625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,25,23,2,0.9100676774978638,1539.640869140625,379.0405578613281,1565.4141845703125,434.0502624511719,7337.322265625,2354.68603515625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,26,24,2,0.92738938331604,1703.265869140625,574.022705078125,1729.3641357421875,655.0089111328125,7182.43994140625,4737.37451171875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
787,2003,1,3,0.8489197492599487,941.3136596679688,401.8620300292969,967.6063232421876,456.9568176269531,5551.31884765625,2856.906982421875,-1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,-1,-1,0,1.0,500.7911422263946,507.17475786663385,533.7911422263946,540.1747578666339,,,-1,True,6,0.0,0.0,1,manual,0,1.0,,in_flight,,,,,,spline
788,2,2,1,0.9129161238670348,1036.995849609375,345.3360900878906,1055.9384765625,394.3590698242188,5770.99853515625,1659.31884765625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,1,1,2,0.9008220434188844,1380.0264892578125,450.02386474609375,1396.8983154296875,511.6549377441406,6726.4853515625,3518.308349609375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,3,3,2,0.9234579801559448,1059.37158203125,462.3083801269531,1092.1231689453125,520.3333129882812,5934.9833984375,3703.211669921875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,4,4,2,0.9300986528396606,1026.6910400390625,648.806396484375,1055.6904296875,742.4613647460938,5926.81494140625,5472.1044921875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,5,5,2,0.9031842350959778,625.6350708007812,409.1629333496094,649.5698852539062,454.9491882324219,4536.46484375,2907.322509765625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,6,6,2,0.935783863067627,962.4938354492188,835.1091918945312,1033.16943359375,956.2715454101562,5909.49609375,6348.4765625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,7,7,2,0.873193085193634,1064.281005859375,540.5433349609375,1104.114013671875,633.8557739257812,5983.564453125,4770.96484375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,8,8,2,0.9331016540527344,1072.4078369140625,813.95751953125,1113.628173828125,933.2247924804688,6032.7275390625,6251.17626953125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,9,9,2,0.8979926109313965,1135.546875,415.7800598144531,1165.4058837890625,460.7160339355469,6130.09912109375,2879.140625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,10,10,2,0.9278806447982788,362.0655212402344,528.9402465820312,382.6942138671875,605.9156494140625,4361.0302734375,4766.19189453125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,11,11,2,0.8794034123420715,1066.843994140625,380.9500732421875,1083.126220703125,433.7640686035156,5895.830078125,2446.069091796875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,13,13,2,0.7859026789665222,941.39404296875,401.1402587890625,970.1988525390624,456.935302734375,5548.16845703125,2864.03515625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,15,15,2,0.909453272819519,827.16455078125,397.9599609375,848.2394409179688,450.9214172363281,5169.0107421875,2793.131103515625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,16,16,2,0.8984183073043823,402.88470458984375,450.01025390625,429.3516845703125,511.9810791015625,4103.50732421875,3789.2119140625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,18,18,2,0.9162591099739076,688.7474365234375,473.9485168457031,710.6771240234375,540.5704345703125,4989.5712890625,4038.906494140625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,21,19,2,0.932845950126648,1682.992431640625,510.9842529296875,1720.962646484375,584.691162109375,7295.24462890625,4195.65283203125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,23,20,2,0.9238414764404296,1669.0413818359375,447.9805908203125,1695.205322265625,511.97943115234375,7433.51171875,3450.205078125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,25,23,2,0.9129960536956788,1539.6309814453125,378.99072265625,1564.2384033203125,433.3717651367188,7332.9658203125,2349.81103515625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
788,26,24,2,0.9299381971359252,1703.0238037109375,573.9951171875,1729.0325927734375,654.3209838867188,7184.7294921875,4744.1923828125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,-1,-1,0,1.0,671.2698710738473,485.467570969954,704.2698710738473,518.4675709699541,,,-1,True,6,0.0,0.0,1,manual,0,1.0,,in_flight,,,,,,spline
789,2,2,1,0.9112821221351624,1037.6943359375,344.4261474609375,1056.0,394.0327758789063,5776.6767578125,1652.988525390625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,1,1,2,0.9034859538078308,1379.9664306640625,450.0290832519531,1396.9208984375,511.1672668457031,6726.89990234375,3511.388427734375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,3,3,2,0.9274690747261048,1061.3214111328125,461.4075317382813,1093.605224609375,520.10546875,5943.3984375,3699.90478515625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,4,4,2,0.9271369576454164,1027.0186767578125,648.1323852539062,1055.9412841796875,741.97314453125,5931.45361328125,5465.81787109375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,5,5,2,0.9068121314048768,627.080810546875,409.2394409179688,649.535888671875,454.95794677734375,4547.3505859375,2909.162109375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,6,6,2,0.9242273569107056,967.8028564453124,836.7034301757812,1037.52587890625,959.3562622070312,5920.8359375,6350.55419921875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,7,7,2,0.8633266091346741,1064.3660888671875,539.9113159179688,1105.2320556640625,633.3756713867188,5988.6240234375,4765.04736328125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,8,8,2,0.925780475139618,1072.4864501953125,813.9522705078125,1114.8553466796875,933.068359375,6037.283203125,6244.25,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,9,9,2,0.8891348838806152,1133.311279296875,416.1304321289063,1162.78662109375,460.9457702636719,6126.2216796875,2883.8017578125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,10,10,2,0.9272955656051636,362.0291442871094,528.95703125,382.83587646484375,605.9420776367188,4371.21728515625,4768.47802734375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,11,11,2,0.8792087435722351,1066.1875,381.03948974609375,1082.9010009765625,433.9435119628906,5898.7509765625,2450.3642578125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,15,15,2,0.9095793962478638,827.900634765625,398.05267333984375,848.902587890625,451.0166015625,5178.3935546875,2795.890869140625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,16,16,2,0.903381884098053,401.3664245605469,450.0146789550781,428.9166564941406,511.9714965820313,4110.38720703125,3792.171630859375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,18,18,2,0.9203717708587646,690.1802978515625,473.96087646484375,711.17724609375,540.8335571289062,5000.64599609375,4042.630859375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,21,19,2,0.9280368685722352,1686.27099609375,510.9837646484375,1721.405029296875,584.8685302734375,7294.31494140625,4193.05517578125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,23,20,2,0.9235066771507264,1668.994873046875,447.9899597167969,1695.0577392578125,511.9922790527344,7428.2314453125,3448.52001953125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,25,23,2,0.9078556299209596,1539.0166015625,378.9878234863281,1563.191650390625,433.1287231445313,7327.572265625,2346.328857421875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,26,24,2,0.931887984275818,1702.9808349609375,573.3466796875,1728.9600830078125,654.091552734375,7181.32421875,4737.4638671875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
789,2003,1,3,0.6795503497123718,942.2156982421876,401.0683898925781,971.1787719726562,456.9645080566406,5556.61181640625,2865.325927734375,-1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,-1,-1,0,1.0,800.5170459747314,468.5255699157715,833.5170459747314,501.5255699157715,,,-1,True,6,0.0,0.0,1,manual,0,1.0,,in_flight,,,,,,manual
790,2,2,1,0.9073587656021118,1037.9510498046875,343.43798828125,1056.0155029296875,393.9250793457031,5778.14892578125,1639.4984130859375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,1,1,2,0.9040331840515136,1379.9237060546875,450.0306091308594,1396.90869140625,510.9904479980469,6728.25341796875,3494.854736328125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,3,3,2,0.8298690915107727,1064.689453125,461.072998046875,1095.4595947265625,520.017822265625,5951.89306640625,3685.328125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,4,4,2,0.9296317100524902,1027.1234130859375,647.8836669921875,1056.0242919921875,741.7933959960938,5934.70068359375,5462.17138671875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,5,5,2,0.9089999794960022,628.2244873046875,408.5804748535156,649.4890747070312,456.30462646484375,4559.57080078125,2919.541015625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,6,6,2,0.9097188711166382,979.5099487304688,839.8594360351562,1042.32861328125,961.0970458984376,5935.6748046875,6360.1416015625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,7,7,2,0.8607450127601624,1063.7733154296875,539.0411987304688,1108.2230224609375,633.8265991210938,5993.8515625,4760.109375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,8,8,2,0.9334443807601928,1073.7835693359375,813.9331665039062,1115.9346923828125,932.982421875,6042.9326171875,6248.80712890625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,9,9,2,0.8834738731384277,1131.200927734375,415.5718078613281,1158.54638671875,459.6898193359375,6118.02294921875,2850.7958984375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,10,10,2,0.9280497431755066,362.0524597167969,528.9622192382812,382.9328002929688,605.9469604492188,4373.2890625,4762.015625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,11,11,2,0.881088376045227,1065.2913818359375,381.07275390625,1082.1614990234375,434.0110778808594,5897.3134765625,2438.1865234375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,15,15,2,0.90733003616333,828.1636962890625,398.08489990234375,848.4747314453125,451.7107849121094,5182.96142578125,2794.797119140625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,16,16,2,0.9276206493377686,399.54681396484375,450.0164184570313,426.2429809570313,512.629638671875,4111.16455078125,3790.97802734375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,18,18,2,0.9043525457382202,690.598388671875,473.9679870605469,712.0228881835938,540.9313354492188,5005.1162109375,4032.977783203125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,21,19,2,0.9260690808296204,1690.0865478515625,510.3227844238281,1722.8509521484375,584.9321899414062,7302.646484375,4180.3095703125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,23,20,2,0.9240164756774902,1668.9368896484375,447.9960632324219,1695.6207275390625,511.9954528808594,7429.7109375,3432.930419921875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,25,23,2,0.896308422088623,1539.452880859375,379.6559753417969,1559.438720703125,433.0404052734375,7320.6669921875,2329.02099609375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,26,24,2,0.9294195175170898,1702.26025390625,573.0979614257812,1728.8924560546875,654.6574096679688,7184.162109375,4732.27392578125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
790,2003,1,3,0.8339537382125854,942.5662841796876,400.9681091308594,972.2249755859376,456.9811401367188,5560.89453125,2852.13037109375,-1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,-1,-1,0,1.0,868.5820819075549,458.6305233691596,901.5820819075548,491.6305233691596,,,-1,True,6,0.0,0.0,1,manual,0,1.0,,in_flight,,,,,,spline
791,2,2,1,0.9070063829421996,1038.711181640625,341.74920654296875,1056.0224609375,393.2289123535156,5778.7783203125,1629.3704833984375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,1,1,2,0.9056631326675416,1379.92138671875,450.0187683105469,1396.259033203125,511.5866088867188,6727.69384765625,3510.5283203125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,3,3,2,0.8736879229545593,1071.329345703125,460.2895202636719,1097.4739990234375,519.9801025390625,5957.76123046875,3690.39892578125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,4,4,2,0.9178299903869628,1028.4853515625,647.8037719726562,1056.7225341796875,741.7439575195312,5925.4365234375,5461.947265625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,5,5,2,0.8933138847351074,627.836669921875,407.6702575683594,650.1224365234375,458.1083984375,4555.17431640625,2954.193359375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,6,6,2,0.9256850481033324,987.4171752929688,842.3453979492188,1046.68603515625,961.028076171875,5929.7900390625,6353.001953125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,7,7,2,0.7562828660011292,1062.30712890625,550.4431762695312,1099.962890625,633.3375244140625,5975.33154296875,4761.60205078125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,8,8,2,0.9387168288230896,1072.93017578125,813.26708984375,1116.9769287109375,932.9518432617188,6029.93798828125,6244.48291015625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,9,9,2,0.8604282736778259,1128.471435546875,414.6594543457031,1155.640625,457.8668518066406,6108.68701171875,2830.5390625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,10,10,2,0.9267557263374328,362.0544738769531,528.9689331054688,382.9697265625,605.9551391601562,4357.26025390625,4761.7861328125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,11,11,2,0.8693022131919861,1065.6285400390625,381.0714416503906,1081.9019775390625,434.0261535644531,5895.8310546875,2445.561279296875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,15,15,2,0.9079537987709044,828.234375,398.08599853515625,848.28955078125,451.9623718261719,5175.501953125,2805.24658203125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,16,16,2,0.9252637028694152,397.5491638183594,450.0169067382813,425.1948852539063,512.879638671875,4092.04296875,3797.431640625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,18,18,2,0.9269242882728576,690.6986083984375,473.9704895019531,713.6580810546875,540.9679565429688,4995.63134765625,4037.1005859375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,21,19,2,0.920698881149292,1690.637451171875,510.7200012207031,1724.7119140625,584.9454956054688,7307.61181640625,4188.66015625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,23,20,2,0.9228313565254213,1668.9296875,447.9848327636719,1695.845947265625,511.9835815429688,7437.0986328125,3442.44384765625,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,25,23,2,0.9035500884056092,1538.97998046875,379.2303771972656,1555.18994140625,432.3302612304688,7327.50341796875,2325.79052734375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,26,24,2,0.9274761080741882,1702.0091552734375,573.651611328125,1728.8875732421875,654.2031860351562,7183.87060546875,4735.94873046875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
791,2003,1,3,0.5501658320426941,944.9050903320312,400.989990234375,972.5548095703124,456.1868896484375,5558.50732421875,2845.912353515625,-1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,-1,-1,0,1.0,884.4417763183636,454.796162207011,917.4417763183636,487.796162207011,,,-1,True,6,0.0,0.0,1,manual,0,1.0,,in_flight,,,,,,spline
792,2,2,1,0.909585416316986,1038.312255859375,341.1134338378906,1056.0274658203125,392.97314453125,5773.02392578125,1623.21826171875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,1,1,2,0.9052425026893616,1379.27978515625,449.35882568359375,1396.040771484375,511.8257751464844,6725.36572265625,3514.114501953125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,3,3,2,0.8988094925880432,1074.45263671875,460.0040588378906,1099.5830078125,519.9754638671875,5963.8466796875,3689.602783203125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,4,4,2,0.9185460209846495,1029.653076171875,647.8041381835938,1057.650390625,741.7645263671875,5930.33642578125,5462.55224609375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,5,5,2,0.8988111615180969,629.0171508789062,407.3108215332031,650.9825439453125,459.4360656738281,4563.22314453125,2974.281005859375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,6,6,2,0.9359790086746216,988.8472900390624,844.5846557617188,1051.493896484375,960.9534912109376,5938.794921875,6353.421875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,7,7,2,0.808652937412262,1061.102783203125,556.4813842773438,1097.0592041015625,633.140869140625,5972.6875,4761.171875,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,8,8,2,0.9421073794364928,1073.243896484375,813.0448608398438,1117.99560546875,932.3151245117188,6035.494140625,6243.82080078125,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,9,9,2,0.8990646600723267,1125.5487060546875,414.3058776855469,1155.9744873046875,459.2202453613281,6102.3994140625,2851.84130859375,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,10,10,2,0.9268497228622437,362.017333984375,528.97314453125,382.9508972167969,605.9652709960938,4360.494140625,4759.8662109375,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,11,11,2,0.872934103012085,1065.783935546875,381.0647277832031,1081.833251953125,434.0314636230469,5892.7919921875,2445.283935546875,0,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,15,15,2,0.9095916748046876,828.9039916992188,398.0774841308594,848.871337890625,452.0516052246094,5175.85302734375,2805.878173828125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,16,16,2,0.9276782870292664,396.1454772949219,450.0115966796875,424.7854309082031,512.9732055664062,4091.7607421875,3796.933837890625,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
792,17,17,2,0.8583749532699585,1089.998779296875,539.9994506835938,1118.598388671875,599.798828125,6020.28515625,4485.64892578125,1,True,6,1.0,0.0,1,ok,0,,,,,,,,,
